Date;Time;Temp;Indice UV;UV REF;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:34:57 a. m.;23,94;2700;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:34:59 a. m.;23,94;3081;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:01 a. m.;23,94;3872;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:03 a. m.;23,94;2734;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:05 a. m.;23,94;3046;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:07 a. m.;-127;3466;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:09 a. m.;23,94;3325;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:11 a. m.;23,94;2460;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:13 a. m.;23,94;3164;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:15 a. m.;23,94;3984;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:17 a. m.;23,94;2656;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:20 a. m.;23,94;3500;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:22 a. m.;23,94;3041;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:24 a. m.;23,94;2573;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:26 a. m.;23,94;3393;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:28 a. m.;23,94;3168;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:30 a. m.;23,94;2944;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:32 a. m.;23,94;3911;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:34 a. m.;23,94;2641;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:36 a. m.;23,94;3769;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:38 a. m.;23,94;2666;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:40 a. m.;-127;3017;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:42 a. m.;23,94;2568;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:44 a. m.;23,94;3071;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:46 a. m.;23,94;3188;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:48 a. m.;23,94;2524;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:50 a. m.;23,94;3002;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:52 a. m.;23,94;4028;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:54 a. m.;23,94;3017;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:56 a. m.;23,94;2529;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:35:58 a. m.;23,94;3144;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:00 a. m.;-127;2890;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:02 a. m.;-127;2529;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:04 a. m.;23,94;2558;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:06 a. m.;23,94;3061;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:08 a. m.;23,94;3588;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:10 a. m.;23,94;2392;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:12 a. m.;23,94;3120;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:14 a. m.;23,94;3237;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:16 a. m.;23,94;2919;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:18 a. m.;23,94;3999;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:20 a. m.;23,94;2612;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:22 a. m.;-127;3110;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:24 a. m.;23,94;3935;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:26 a. m.;23,94;2724;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:28 a. m.;23,94;3017;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:30 a. m.;23,94;3735;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:32 a. m.;23,94;3012;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:34 a. m.;23,94;2680;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:36 a. m.;23,94;3437;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:38 a. m.;23,94;3032;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:40 a. m.;-127;2968;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:42 a. m.;23,94;2583;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:44 a. m.;23,94;3637;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:46 a. m.;23,88;2919;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:48 a. m.;23,94;3032;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:50 a. m.;23,88;3916;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:52 a. m.;23,94;2714;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:54 a. m.;23,94;3027;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:56 a. m.;23,94;3945;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:36:58 a. m.;23,94;2670;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:01 a. m.;23,94;2949;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:03 a. m.;23,94;3437;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:05 a. m.;23,94;3339;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:07 a. m.;23,94;2480;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:09 a. m.;23,94;3081;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:11 a. m.;23,94;3369;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:13 a. m.;23,94;3422;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:15 a. m.;-127;2446;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:17 a. m.;-127;3627;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:19 a. m.;24;3964;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:21 a. m.;24;2734;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:23 a. m.;24;2998;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:25 a. m.;24;2963;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:27 a. m.;24;3095;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:29 a. m.;24;3959;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:31 a. m.;24;2485;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:33 a. m.;24;3007;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:35 a. m.;24;3295;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:37 a. m.;24;2490;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:39 a. m.;24;3110;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:41 a. m.;24;3129;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:43 a. m.;24;2778;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:45 a. m.;24;3457;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:47 a. m.;24;3198;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:49 a. m.;24;2558;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:51 a. m.;24;3261;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:53 a. m.;24;3085;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:55 a. m.;24;3994;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:57 a. m.;24,06;2651;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:37:59 a. m.;24,06;2949;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:01 a. m.;24,06;3408;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:03 a. m.;24,06;3330;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:05 a. m.;24,06;2456;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:07 a. m.;24,06;3012;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:09 a. m.;24,06;2626;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:11 a. m.;24,06;3149;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:13 a. m.;24,06;3198;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:15 a. m.;24,06;2524;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:17 a. m.;24,06;3066;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:19 a. m.;24,06;3559;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:21 a. m.;24,06;2480;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:23 a. m.;24,06;3085;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:25 a. m.;24;3950;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:27 a. m.;24,06;2749;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:29 a. m.;24;2768;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:31 a. m.;24;3095;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:33 a. m.;24;3588;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:35 a. m.;24;2666;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:37 a. m.;24;3071;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:39 a. m.;24;3432;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:41 a. m.;24;3286;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:43 a. m.;-127;2509;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:45 a. m.;24;3881;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:47 a. m.;24;2553;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:49 a. m.;24;3100;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:51 a. m.;24;3051;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:54 a. m.;24;3027;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:56 a. m.;-127;3979;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:38:58 a. m.;24;3637;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:00 a. m.;-127;2392;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:02 a. m.;24;2514;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:04 a. m.;23,94;3227;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:06 a. m.;24;3222;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:08 a. m.;24;2524;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:10 a. m.;23,94;3041;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:12 a. m.;-127;2783;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:14 a. m.;23,94;2573;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:16 a. m.;23,94;3129;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:18 a. m.;23,94;3769;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:20 a. m.;23,94;3432;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:22 a. m.;23,94;2675;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:24 a. m.;23,94;2719;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:26 a. m.;23,94;3061;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:28 a. m.;23,94;2836;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:30 a. m.;23,94;2998;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:32 a. m.;23,94;3632;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:34 a. m.;23,94;3012;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:36 a. m.;23,94;2670;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:38 a. m.;23,94;3764;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:40 a. m.;23,94;2822;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:42 a. m.;23,94;3208;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:44 a. m.;23,94;3540;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:46 a. m.;23,94;2460;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:48 a. m.;23,94;3115;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:50 a. m.;-127;2485;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:52 a. m.;23,94;3989;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:54 a. m.;23,94;2666;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:56 a. m.;23,94;3828;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:39:58 a. m.;23,94;2885;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:00 a. m.;23,94;2998;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:02 a. m.;23,94;3793;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:04 a. m.;23,94;3081;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:06 a. m.;-127;2558;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:08 a. m.;23,94;3261;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:10 a. m.;23,94;3496;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:12 a. m.;23,94;2993;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:14 a. m.;-127;3476;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:16 a. m.;23,94;3916;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:18 a. m.;24;2929;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:20 a. m.;24;2543;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:22 a. m.;23,94;3002;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:24 a. m.;23,94;3686;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:26 a. m.;23,94;2416;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:28 a. m.;23,94;3012;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:30 a. m.;23,94;2778;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:32 a. m.;23,94;3164;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:34 a. m.;23,94;4047;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:37 a. m.;-127;2617;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:38 a. m.;23,94;3115;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:40 a. m.;23,94;4018;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:43 a. m.;23,94;2812;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:45 a. m.;-127;3071;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:47 a. m.;23,94;3872;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:49 a. m.;23,94;2954;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:51 a. m.;23,94;2568;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:53 a. m.;23,94;3208;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:55 a. m.;23,94;3808;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:57 a. m.;23,94;2963;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:40:59 a. m.;23,94;2543;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:01 a. m.;23,94;3095;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:03 a. m.;23,94;2749;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:05 a. m.;23,94;3041;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:07 a. m.;-127;3999;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:09 a. m.;23,94;2812;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:11 a. m.;23,94;3911;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:13 a. m.;23,94;2597;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:15 a. m.;23,94;2998;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:17 a. m.;23,94;3632;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:19 a. m.;23,94;2460;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:21 a. m.;23,94;3041;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:23 a. m.;23,94;3930;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:25 a. m.;23,94;3125;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:27 a. m.;23,94;2700;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:29 a. m.;23,94;3051;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:31 a. m.;23,94;4018;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:33 a. m.;23,94;2553;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:35 a. m.;23,94;2998;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:37 a. m.;23,94;3671;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:39 a. m.;23,94;2436;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:41 a. m.;23,94;3125;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:43 a. m.;23,94;2524;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:45 a. m.;23,94;3188;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:47 a. m.;23,94;3217;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:49 a. m.;23,94;3012;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:51 a. m.;23,94;3637;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:53 a. m.;23,94;2387;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:55 a. m.;23,94;3173;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:57 a. m.;23,94;2841;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:41:59 a. m.;23,94;2934;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:01 a. m.;23,94;3710;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:03 a. m.;23,94;2880;3305,66;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:05 a. m.;23,94;3051;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:07 a. m.;23,94;3896;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:09 a. m.;-127;2626;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:11 a. m.;23,94;2514;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:13 a. m.;-127;3276;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:15 a. m.;23,94;3784;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:17 a. m.;23,94;2670;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:19 a. m.;23,94;3076;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:21 a. m.;23,94;4028;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:23 a. m.;-127;2607;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:25 a. m.;23,94;3100;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:27 a. m.;23,94;2924;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:29 a. m.;23,94;3837;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:31 a. m.;23,94;2626;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:33 a. m.;23,94;3222;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:35 a. m.;23,88;3461;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:37 a. m.;23,88;2709;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:39 a. m.;23,88;3090;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:41 a. m.;23,88;3828;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:43 a. m.;23,88;2841;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:46 a. m.;23,88;2871;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:48 a. m.;23,88;3461;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:50 a. m.;23,88;3188;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:52 a. m.;-127;2490;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:54 a. m.;23,88;3027;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:56 a. m.;23,88;3984;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:42:58 a. m.;23,88;2792;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:00 a. m.;23,88;2954;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:02 a. m.;-127;3681;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:04 a. m.;23,88;3955;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:06 a. m.;23,88;2841;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:08 a. m.;23,88;2978;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:10 a. m.;23,88;3588;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:12 a. m.;23,88;2998;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:14 a. m.;-127;2622;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:16 a. m.;23,88;3959;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:18 a. m.;-127;3051;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:20 a. m.;23,88;2485;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:22 a. m.;23,88;3090;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:24 a. m.;-127;3647;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:26 a. m.;23,88;2495;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:28 a. m.;23,88;2709;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:30 a. m.;23,88;3081;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:32 a. m.;23,88;3872;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:34 a. m.;-127;2451;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:36 a. m.;23,81;3227;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:38 a. m.;23,81;3583;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:40 a. m.;23,81;2504;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:42 a. m.;23,81;3100;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:44 a. m.;23,81;3149;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:46 a. m.;23,81;2612;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:48 a. m.;23,81;3642;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:50 a. m.;-127;2514;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:52 a. m.;23,81;3964;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:54 a. m.;23,81;2700;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:56 a. m.;23,81;3061;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:43:58 a. m.;-127;2807;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:44:00 a. m.;23,81;2558;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:44:02 a. m.;23,81;3120;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:44:04 a. m.;23,81;3149;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:44:06 a. m.;23,81;2534;3295,9;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:44:08 a. m.;23,81;3081;3300,78;;;;;;;;;;;;;;;;;;;;;
20/4/2018;10:44:10 a. m.;23,81;2539;3295,9;;;;;;;;;;;;;;;;;;;;;
